provider,region,instance,cost
aws,Asia Pacific (Hong Kong),r5d.24xlarge,8.4
aws,Asia Pacific (Hong Kong),r5d.metal,8.4
aws,Asia Pacific (Hong Kong),i3.large,0.206
aws,Asia Pacific (Hong Kong),i3.xlarge,0.412
aws,Asia Pacific (Hong Kong),i3.2xlarge,0.824
aws,Asia Pacific (Hong Kong),i3.4xlarge,1.648
aws,Asia Pacific (Hong Kong),i3.8xlarge,3.296
aws,Asia Pacific (Hong Kong),i3.16xlarge,6.592
aws,Asia Pacific (Hong Kong),d2.xlarge,0.957
aws,Asia Pacific (Hong Kong),d2.2xlarge,1.914
aws,Asia Pacific (Hong Kong),d2.4xlarge,3.828
aws,Asia Pacific (Hong Kong),d2.8xlarge,7.656
aws,Asia Pacific (Mumbai),a1.medium,0.0255
aws,Asia Pacific (Mumbai),a1.large,0.051
aws,Asia Pacific (Mumbai),a1.xlarge,0.102
aws,Asia Pacific (Mumbai),a1.2xlarge,0.204
aws,Asia Pacific (Mumbai),a1.4xlarge,0.408
aws,Asia Pacific (Mumbai),a1.metal,0.408
aws,Asia Pacific (Mumbai),t3.nano,0.0056
aws,Asia Pacific (Mumbai),t3.micro,0.0112
aws,Asia Pacific (Mumbai),t3.small,0.0224
aws,Asia Pacific (Mumbai),t3.medium,0.0448
aws,Asia Pacific (Mumbai),t3.large,0.0896
aws,Asia Pacific (Mumbai),t3.xlarge,0.1792
aws,Asia Pacific (Mumbai),t3.2xlarge,0.3584
aws,Asia Pacific (Mumbai),t3a.nano,0.0031
aws,Asia Pacific (Mumbai),t3a.micro,0.0062
aws,Asia Pacific (Mumbai),t3a.small,0.0123
aws,Asia Pacific (Mumbai),t3a.medium,0.0246
aws,Asia Pacific (Mumbai),t3a.large,0.0493
aws,Asia Pacific (Mumbai),t3a.xlarge,0.0986
aws,Asia Pacific (Mumbai),t3a.2xlarge,0.1971
aws,Asia Pacific (Mumbai),t2.nano,0.0062
aws,Asia Pacific (Mumbai),t2.micro,0.0124
aws,Asia Pacific (Mumbai),t2.small,0.0248
aws,Asia Pacific (Mumbai),t2.medium,0.0496
aws,Asia Pacific (Mumbai),t2.large,0.0992
aws,Asia Pacific (Mumbai),t2.xlarge,0.1984
aws,Asia Pacific (Mumbai),t2.2xlarge,0.3968
aws,Asia Pacific (Mumbai),m5.large,0.101
aws,Asia Pacific (Mumbai),m5.xlarge,0.202
aws,Asia Pacific (Mumbai),m5.2xlarge,0.404
aws,Asia Pacific (Mumbai),m5.4xlarge,0.808
aws,Asia Pacific (Mumbai),m5.8xlarge,1.616
aws,Asia Pacific (Mumbai),m5.12xlarge,2.424
aws,Asia Pacific (Mumbai),m5.16xlarge,3.232
aws,Asia Pacific (Mumbai),m5.24xlarge,4.848
aws,Asia Pacific (Mumbai),m5.metal,4.848
aws,Asia Pacific (Mumbai),m5a.large,0.056
aws,Asia Pacific (Mumbai),m5a.xlarge,0.111
aws,Asia Pacific (Mumbai),m5a.2xlarge,0.222
aws,Asia Pacific (Mumbai),m5a.4xlarge,0.444
aws,Asia Pacific (Mumbai),m5a.8xlarge,0.889
aws,Asia Pacific (Mumbai),m5a.12xlarge,1.333
aws,Asia Pacific (Mumbai),m5a.16xlarge,1.778
aws,Asia Pacific (Mumbai),m5a.24xlarge,2.666
aws,Asia Pacific (Mumbai),m5ad.large,0.067
aws,Asia Pacific (Mumbai),m5ad.xlarge,0.134
aws,Asia Pacific (Mumbai),m5ad.2xlarge,0.268
aws,Asia Pacific (Mumbai),m5ad.4xlarge,0.537
aws,Asia Pacific (Mumbai),m5ad.8xlarge,1.074
aws,Asia Pacific (Mumbai),m5ad.12xlarge,1.61
aws,Asia Pacific (Mumbai),m5ad.16xlarge,2.147
aws,Asia Pacific (Mumbai),m5ad.24xlarge,3.221
aws,Asia Pacific (Mumbai),m5d.large,0.122
aws,Asia Pacific (Mumbai),m5d.xlarge,0.244
aws,Asia Pacific (Mumbai),m5d.2xlarge,0.488
aws,Asia Pacific (Mumbai),m5d.4xlarge,0.976
aws,Asia Pacific (Mumbai),m5d.8xlarge,1.952
aws,Asia Pacific (Mumbai),m5d.12xlarge,2.928
aws,Asia Pacific (Mumbai),m5d.16xlarge,3.904
aws,Asia Pacific (Mumbai),m5d.24xlarge,5.856
aws,Asia Pacific (Mumbai),m5d.metal,5.856
aws,Asia Pacific (Mumbai),m4.large,0.105
aws,Asia Pacific (Mumbai),m4.xlarge,0.21
aws,Asia Pacific (Mumbai),m4.2xlarge,0.42
aws,Asia Pacific (Mumbai),m4.4xlarge,0.84
aws,Asia Pacific (Mumbai),m4.10xlarge,2.1
aws,Asia Pacific (Mumbai),m4.16xlarge,3.36
aws,Asia Pacific (Mumbai),c5.large,0.085
aws,Asia Pacific (Mumbai),c5.xlarge,0.17
aws,Asia Pacific (Mumbai),c5.2xlarge,0.34
aws,Asia Pacific (Mumbai),c5.4xlarge,0.68
aws,Asia Pacific (Mumbai),c5.9xlarge,1.53
aws,Asia Pacific (Mumbai),c5.12xlarge,2.04
aws,Asia Pacific (Mumbai),c5.18xlarge,3.06
aws,Asia Pacific (Mumbai),c5.24xlarge,4.08
aws,Asia Pacific (Mumbai),c5.metal,4.08
aws,Asia Pacific (Mumbai),c5d.large,0.099
aws,Asia Pacific (Mumbai),c5d.xlarge,0.198
aws,Asia Pacific (Mumbai),c5d.2xlarge,0.396
aws,Asia Pacific (Mumbai),c5d.4xlarge,0.792
aws,Asia Pacific (Mumbai),c5d.9xlarge,1.782
aws,Asia Pacific (Mumbai),c5d.18xlarge,3.564
aws,Asia Pacific (Mumbai),c5n.large,0.108
aws,Asia Pacific (Mumbai),c5n.xlarge,0.216
aws,Asia Pacific (Mumbai),c5n.2xlarge,0.432
aws,Asia Pacific (Mumbai),c5n.4xlarge,0.864
aws,Asia Pacific (Mumbai),c5n.9xlarge,1.944
aws,Asia Pacific (Mumbai),c5n.18xlarge,3.888
aws,Asia Pacific (Mumbai),c5n.metal,3.888
aws,Asia Pacific (Mumbai),c4.large,0.1
aws,Asia Pacific (Mumbai),c4.xlarge,0.2
aws,Asia Pacific (Mumbai),c4.2xlarge,0.4
aws,Asia Pacific (Mumbai),c4.4xlarge,0.8
aws,Asia Pacific (Mumbai),c4.8xlarge,1.6
aws,Asia Pacific (Mumbai),p2.xlarge,1.718
aws,Asia Pacific (Mumbai),p2.8xlarge,13.744
aws,Asia Pacific (Mumbai),p2.16xlarge,27.488
aws,Asia Pacific (Mumbai),g4dn.xlarge,0.579
aws,Asia Pacific (Mumbai),g4dn.2xlarge,0.828
aws,Asia Pacific (Mumbai),g4dn.4xlarge,1.325
aws,Asia Pacific (Mumbai),g4dn.8xlarge,2.395
aws,Asia Pacific (Mumbai),g4dn.12xlarge,4.306
aws,Asia Pacific (Mumbai),g4dn.16xlarge,4.791
aws,Asia Pacific (Mumbai),x1.16xlarge,6.881
aws,Asia Pacific (Mumbai),x1.32xlarge,13.762
aws,Asia Pacific (Mumbai),x1e.xlarge,0.86
aws,Asia Pacific (Mumbai),x1e.2xlarge,1.72
aws,Asia Pacific (Mumbai),x1e.4xlarge,3.44
aws,Asia Pacific (Mumbai),x1e.8xlarge,6.88
aws,Asia Pacific (Mumbai),x1e.16xlarge,13.76
aws,Asia Pacific (Mumbai),x1e.32xlarge,27.52
aws,Asia Pacific (Mumbai),r5.large,0.13
aws,Asia Pacific (Mumbai),r5.xlarge,0.26
aws,Asia Pacific (Mumbai),r5.2xlarge,0.52
aws,Asia Pacific (Mumbai),r5.4xlarge,1.04
aws,Asia Pacific (Mumbai),r5.8xlarge,2.08
aws,Asia Pacific (Mumbai),r5.12xlarge,3.12
aws,Asia Pacific (Mumbai),r5.16xlarge,4.16
aws,Asia Pacific (Mumbai),r5.24xlarge,6.24
aws,Asia Pacific (Mumbai),r5.metal,6.24
aws,Asia Pacific (Mumbai),r5a.large,0.072
aws,Asia Pacific (Mumbai),r5a.xlarge,0.143
aws,Asia Pacific (Mumbai),r5a.2xlarge,0.286
aws,Asia Pacific (Mumbai),r5a.4xlarge,0.572
aws,Asia Pacific (Mumbai),r5a.8xlarge,1.144
aws,Asia Pacific (Mumbai),r5a.12xlarge,1.716
aws,Asia Pacific (Mumbai),r5a.16xlarge,2.288
aws,Asia Pacific (Mumbai),r5a.24xlarge,3.432
aws,Asia Pacific (Mumbai),r5ad.large,0.083
aws,Asia Pacific (Mumbai),r5ad.xlarge,0.166
aws,Asia Pacific (Mumbai),r5ad.2xlarge,0.332
aws,Asia Pacific (Mumbai),r5ad.4xlarge,0.664
aws,Asia Pacific (Mumbai),r5ad.8xlarge,1.329
aws,Asia Pacific (Mumbai),r5ad.12xlarge,1.993
aws,Asia Pacific (Mumbai),r5ad.16xlarge,2.658
aws,Asia Pacific (Mumbai),r5ad.24xlarge,3.986
aws,Asia Pacific (Mumbai),r5d.large,0.151
aws,Asia Pacific (Mumbai),r5d.xlarge,0.302
aws,Asia Pacific (Mumbai),r5d.2xlarge,0.604
aws,Asia Pacific (Mumbai),r5d.4xlarge,1.208
aws,Asia Pacific (Mumbai),r5d.8xlarge,2.416
aws,Asia Pacific (Mumbai),r5d.12xlarge,3.624
aws,Asia Pacific (Mumbai),r5d.16xlarge,4.832
aws,Asia Pacific (Mumbai),r5d.24xlarge,7.248
aws,Asia Pacific (Mumbai),r5d.metal,7.248
aws,Asia Pacific (Mumbai),r4.large,0.137
aws,Asia Pacific (Mumbai),r4.xlarge,0.274
aws,Asia Pacific (Mumbai),r4.2xlarge,0.548
aws,Asia Pacific (Mumbai),r4.4xlarge,1.096
aws,Asia Pacific (Mumbai),r4.8xlarge,2.192
aws,Asia Pacific (Mumbai),r4.16xlarge,4.384
aws,Asia Pacific (Mumbai),z1d.large,0.196
aws,Asia Pacific (Mumbai),z1d.xlarge,0.392
aws,Asia Pacific (Mumbai),z1d.2xlarge,0.784
aws,Asia Pacific (Mumbai),z1d.3xlarge,1.176
aws,Asia Pacific (Mumbai),z1d.6xlarge,2.352
aws,Asia Pacific (Mumbai),z1d.12xlarge,4.704
aws,Asia Pacific (Mumbai),z1d.metal,4.704
aws,Asia Pacific (Mumbai),i3.large,0.177
aws,Asia Pacific (Mumbai),i3.xlarge,0.354
aws,Asia Pacific (Mumbai),i3.2xlarge,0.708
aws,Asia Pacific (Mumbai),i3.4xlarge,1.416
aws,Asia Pacific (Mumbai),i3.8xlarge,2.832
aws,Asia Pacific (Mumbai),i3.16xlarge,5.664
aws,Asia Pacific (Mumbai),i3en.large,0.257
aws,Asia Pacific (Mumbai),i3en.xlarge,0.514
aws,Asia Pacific (Mumbai),i3en.2xlarge,1.028
aws,Asia Pacific (Mumbai),i3en.3xlarge,1.542
aws,Asia Pacific (Mumbai),i3en.6xlarge,3.084
aws,Asia Pacific (Mumbai),i3en.12xlarge,6.168
aws,Asia Pacific (Mumbai),i3en.24xlarge,12.336
aws,Asia Pacific (Mumbai),i3en.metal,12.336
aws,Asia Pacific (Mumbai),d2.xlarge,0.827
aws,Asia Pacific (Mumbai),d2.2xlarge,1.653
aws,Asia Pacific (Mumbai),d2.4xlarge,3.306
aws,Asia Pacific (Mumbai),d2.8xlarge,6.612
aws,Asia Pacific (Seoul),t3.nano,0.0065
aws,Asia Pacific (Seoul),t3.micro,0.013
aws,Asia Pacific (Seoul),t3.small,0.026
aws,Asia Pacific (Seoul),t3.medium,0.052
aws,Asia Pacific (Seoul),t3.large,0.104
aws,Asia Pacific (Seoul),t3.xlarge,0.208
aws,Asia Pacific (Seoul),t3.2xlarge,0.416
aws,Asia Pacific (Seoul),t3a.nano,0.0059
aws,Asia Pacific (Seoul),t3a.micro,0.0117
aws,Asia Pacific (Seoul),t3a.small,0.0234
aws,Asia Pacific (Seoul),t3a.medium,0.0468
aws,Asia Pacific (Seoul),t3a.large,0.0936
aws,Asia Pacific (Seoul),t3a.xlarge,0.1872
aws,Asia Pacific (Seoul),t3a.2xlarge,0.3744
aws,Asia Pacific (Seoul),t2.nano,0.0072
aws,Asia Pacific (Seoul),t2.micro,0.0144
aws,Asia Pacific (Seoul),t2.small,0.0288
aws,Asia Pacific (Seoul),t2.medium,0.0576
aws,Asia Pacific (Seoul),t2.large,0.1152
aws,Asia Pacific (Seoul),t2.xlarge,0.2304
aws,Asia Pacific (Seoul),t2.2xlarge,0.4608
aws,Asia Pacific (Seoul),m5.large,0.118
aws,Asia Pacific (Seoul),m5.xlarge,0.236
aws,Asia Pacific (Seoul),m5.2xlarge,0.472
aws,Asia Pacific (Seoul),m5.4xlarge,0.944
aws,Asia Pacific (Seoul),m5.8xlarge,1.888
aws,Asia Pacific (Seoul),m5.12xlarge,2.832
aws,Asia Pacific (Seoul),m5.16xlarge,3.776
aws,Asia Pacific (Seoul),m5.24xlarge,5.664
aws,Asia Pacific (Seoul),m5.metal,5.664
aws,Asia Pacific (Seoul),m5a.large,0.106
aws,Asia Pacific (Seoul),m5a.xlarge,0.212
aws,Asia Pacific (Seoul),m5a.2xlarge,0.424
aws,Asia Pacific (Seoul),m5a.4xlarge,0.848
aws,Asia Pacific (Seoul),m5a.8xlarge,1.696
aws,Asia Pacific (Seoul),m5a.12xlarge,2.544
aws,Asia Pacific (Seoul),m5a.16xlarge,3.392
aws,Asia Pacific (Seoul),m5a.24xlarge,5.088
aws,Asia Pacific (Seoul),m5ad.large,0.127
aws,Asia Pacific (Seoul),m5ad.xlarge,0.254
aws,Asia Pacific (Seoul),m5ad.2xlarge,0.508
aws,Asia Pacific (Seoul),m5ad.4xlarge,1.016
aws,Asia Pacific (Seoul),m5ad.8xlarge,2.032
aws,Asia Pacific (Seoul),m5ad.12xlarge,3.048
aws,Asia Pacific (Seoul),m5ad.16xlarge,4.064
aws,Asia Pacific (Seoul),m5ad.24xlarge,6.096
aws,Asia Pacific (Seoul),m5d.large,0.139
aws,Asia Pacific (Seoul),m5d.xlarge,0.278
aws,Asia Pacific (Seoul),m5d.2xlarge,0.556
aws,Asia Pacific (Seoul),m5d.4xlarge,1.112
aws,Asia Pacific (Seoul),m5d.8xlarge,2.224
aws,Asia Pacific (Seoul),m5d.12xlarge,3.336
aws,Asia Pacific (Seoul),m5d.16xlarge,4.448
aws,Asia Pacific (Seoul),m5d.24xlarge,6.672
aws,Asia Pacific (Seoul),m5d.metal,6.672
aws,Asia Pacific (Seoul),m4.large,0.123
aws,Asia Pacific (Seoul),m4.xlarge,0.246
aws,Asia Pacific (Seoul),m4.2xlarge,0.492
aws,Asia Pacific (Seoul),m4.4xlarge,0.984
aws,Asia Pacific (Seoul),m4.10xlarge,2.46
aws,Asia Pacific (Seoul),m4.16xlarge,3.936
aws,Asia Pacific (Seoul),c5.large,0.096
aws,Asia Pacific (Seoul),c5.xlarge,0.192
aws,Asia Pacific (Seoul),c5.2xlarge,0.384
aws,Asia Pacific (Seoul),c5.4xlarge,0.768
aws,Asia Pacific (Seoul),c5.9xlarge,1.728
aws,Asia Pacific (Seoul),c5.12xlarge,2.304
aws,Asia Pacific (Seoul),c5.18xlarge,3.456
aws,Asia Pacific (Seoul),c5.24xlarge,4.608
aws,Asia Pacific (Seoul),c5.metal,4.608
aws,Asia Pacific (Seoul),c5d.large,0.11
aws,Asia Pacific (Seoul),c5d.xlarge,0.22
aws,Asia Pacific (Seoul),c5d.2xlarge,0.44
aws,Asia Pacific (Seoul),c5d.4xlarge,0.88
aws,Asia Pacific (Seoul),c5d.9xlarge,1.98
aws,Asia Pacific (Seoul),c5d.12xlarge,2.64
aws,Asia Pacific (Seoul),c5d.18xlarge,3.96
aws,Asia Pacific (Seoul),c5d.24xlarge,5.28
aws,Asia Pacific (Seoul),c5d.metal,5.28
aws,Asia Pacific (Seoul),c5n.large,0.122
aws,Asia Pacific (Seoul),c5n.xlarge,0.244
aws,Asia Pacific (Seoul),c5n.2xlarge,0.488
aws,Asia Pacific (Seoul),c5n.4xlarge,0.976
aws,Asia Pacific (Seoul),c5n.9xlarge,2.196
aws,Asia Pacific (Seoul),c5n.18xlarge,4.392
aws,Asia Pacific (Seoul),c5n.metal,4.392
aws,Asia Pacific (Seoul),c4.large,0.114
aws,Asia Pacific (Seoul),c4.xlarge,0.227
aws,Asia Pacific (Seoul),c4.2xlarge,0.454
aws,Asia Pacific (Seoul),c4.4xlarge,0.907
aws,Asia Pacific (Seoul),c4.8xlarge,1.815
aws,Asia Pacific (Seoul),p3.2xlarge,4.234
aws,Asia Pacific (Seoul),p3.8xlarge,16.936
aws,Asia Pacific (Seoul),p3.16xlarge,33.872
aws,Asia Pacific (Seoul),p2.xlarge,1.465
aws,Asia Pacific (Seoul),p2.8xlarge,11.72
aws,Asia Pacific (Seoul),p2.16xlarge,23.44
aws,Asia Pacific (Seoul),g4dn.xlarge,0.647
aws,Asia Pacific (Seoul),g4dn.2xlarge,0.925
aws,Asia Pacific (Seoul),g4dn.4xlarge,1.481
aws,Asia Pacific (Seoul),g4dn.8xlarge,2.677
aws,Asia Pacific (Seoul),g4dn.12xlarge,4.812
aws,Asia Pacific (Seoul),g4dn.16xlarge,5.353
aws,Asia Pacific (Seoul),g3.4xlarge,1.42
aws,Asia Pacific (Seoul),g3.8xlarge,2.84
aws,Asia Pacific (Seoul),g3.16xlarge,5.68
aws,Asia Pacific (Seoul),g3s.xlarge,0.934
aws,Asia Pacific (Seoul),x1.16xlarge,9.671
aws,Asia Pacific (Seoul),x1.32xlarge,19.341
aws,Asia Pacific (Seoul),x1e.xlarge,1.209
aws,Asia Pacific (Seoul),x1e.2xlarge,2.418
aws,Asia Pacific (Seoul),x1e.4xlarge,4.836
aws,Asia Pacific (Seoul),x1e.8xlarge,9.672
aws,Asia Pacific (Seoul),x1e.16xlarge,19.344
aws,Asia Pacific (Seoul),x1e.32xlarge,38.688
aws,Asia Pacific (Seoul),r5.large,0.152
aws,Asia Pacific (Seoul),r5.xlarge,0.304
aws,Asia Pacific (Seoul),r5.2xlarge,0.608
aws,Asia Pacific (Seoul),r5.4xlarge,1.216
aws,Asia Pacific (Seoul),r5.8xlarge,2.432
aws,Asia Pacific (Seoul),r5.12xlarge,3.648
aws,Asia Pacific (Seoul),r5.16xlarge,4.864
aws,Asia Pacific (Seoul),r5.24xlarge,7.296
aws,Asia Pacific (Seoul),r5.metal,7.296
aws,Asia Pacific (Seoul),r5a.large,0.136
aws,Asia Pacific (Seoul),r5a.xlarge,0.272
aws,Asia Pacific (Seoul),r5a.2xlarge,0.544
aws,Asia Pacific (Seoul),r5a.4xlarge,1.088
aws,Asia Pacific (Seoul),r5a.8xlarge,2.176
aws,Asia Pacific (Seoul),r5a.12xlarge,3.264
aws,Asia Pacific (Seoul),r5a.16xlarge,4.352
aws,Asia Pacific (Seoul),r5a.24xlarge,6.528
aws,Asia Pacific (Seoul),r5ad.large,0.158
aws,Asia Pacific (Seoul),r5ad.xlarge,0.316
aws,Asia Pacific (Seoul),r5ad.2xlarge,0.632
aws,Asia Pacific (Seoul),r5ad.4xlarge,1.264
aws,Asia Pacific (Seoul),r5ad.8xlarge,2.528
aws,Asia Pacific (Seoul),r5ad.12xlarge,3.792
aws,Asia Pacific (Seoul),r5ad.16xlarge,5.056
aws,Asia Pacific (Seoul),r5ad.24xlarge,7.584
aws,Asia Pacific (Seoul),r5d.large,0.173
aws,Asia Pacific (Seoul),r5d.xlarge,0.346
aws,Asia Pacific (Seoul),r5d.2xlarge,0.692
aws,Asia Pacific (Seoul),r5d.4xlarge,1.384
aws,Asia Pacific (Seoul),r5d.8xlarge,2.768
aws,Asia Pacific (Seoul),r5d.12xlarge,4.152
aws,Asia Pacific (Seoul),r5d.16xlarge,5.536
aws,Asia Pacific (Seoul),r5d.24xlarge,8.304
aws,Asia Pacific (Seoul),r5d.metal,8.304
aws,Asia Pacific (Seoul),r4.large,0.16
aws,Asia Pacific (Seoul),r4.xlarge,0.32
aws,Asia Pacific (Seoul),r4.2xlarge,0.64
aws,Asia Pacific (Seoul),r4.4xlarge,1.28
aws,Asia Pacific (Seoul),r4.8xlarge,2.56
aws,Asia Pacific (Seoul),r4.16xlarge,5.12
aws,Asia Pacific (Seoul),z1d.large,0.225
aws,Asia Pacific (Seoul),z1d.xlarge,0.45
aws,Asia Pacific (Seoul),z1d.2xlarge,0.9
aws,Asia Pacific (Seoul),z1d.3xlarge,1.35
aws,Asia Pacific (Seoul),z1d.6xlarge,2.7
aws,Asia Pacific (Seoul),z1d.12xlarge,5.4
aws,Asia Pacific (Seoul),z1d.metal,5.4
aws,Asia Pacific (Seoul),i3.large,0.183
aws,Asia Pacific (Seoul),i3.xlarge,0.366
aws,Asia Pacific (Seoul),i3.2xlarge,0.732
aws,Asia Pacific (Seoul),i3.4xlarge,1.464
aws,Asia Pacific (Seoul),i3.8xlarge,2.928
aws,Asia Pacific (Seoul),i3.16xlarge,5.856
aws,Asia Pacific (Seoul),i3en.large,0.266
aws,Asia Pacific (Seoul),i3en.xlarge,0.532
aws,Asia Pacific (Seoul),i3en.2xlarge,1.064
aws,Asia Pacific (Seoul),i3en.3xlarge,1.596
aws,Asia Pacific (Seoul),i3en.6xlarge,3.192
aws,Asia Pacific (Seoul),i3en.12xlarge,6.384
aws,Asia Pacific (Seoul),i3en.24xlarge,12.768
aws,Asia Pacific (Seoul),i3en.metal,12.768
aws,Asia Pacific (Seoul),d2.xlarge,0.844
aws,Asia Pacific (Seoul),d2.2xlarge,1.688
aws,Asia Pacific (Seoul),d2.4xlarge,3.376
aws,Asia Pacific (Seoul),d2.8xlarge,6.752
aws,Asia Pacific (Singapore),a1.medium,0.0294
aws,Asia Pacific (Singapore),a1.large,0.0588
aws,Asia Pacific (Singapore),a1.xlarge,0.1176
aws,Asia Pacific (Singapore),a1.2xlarge,0.2352
aws,Asia Pacific (Singapore),a1.4xlarge,0.4704
aws,Asia Pacific (Singapore),a1.metal,0.47
aws,Asia Pacific (Singapore),t3.nano,0.0066
aws,Asia Pacific (Singapore),t3.micro,0.0132
aws,Asia Pacific (Singapore),t3.small,0.0264
aws,Asia Pacific (Singapore),t3.medium,0.0528
aws,Asia Pacific (Singapore),t3.large,0.1056
aws,Asia Pacific (Singapore),t3.xlarge,0.2112
aws,Asia Pacific (Singapore),t3.2xlarge,0.4224
aws,Asia Pacific (Singapore),t3a.nano,0.0059
aws,Asia Pacific (Singapore),t3a.micro,0.0118
aws,Asia Pacific (Singapore),t3a.small,0.0236
aws,Asia Pacific (Singapore),t3a.medium,0.0472
aws,Asia Pacific (Singapore),t3a.large,0.0944
aws,Asia Pacific (Singapore),t3a.xlarge,0.1888
aws,Asia Pacific (Singapore),t3a.2xlarge,0.3776
aws,Asia Pacific (Singapore),t2.nano,0.0073
aws,Asia Pacific (Singapore),t2.micro,0.0146
aws,Asia Pacific (Singapore),t2.small,0.0292
aws,Asia Pacific (Singapore),t2.medium,0.0584
aws,Asia Pacific (Singapore),t2.large,0.1168
aws,Asia Pacific (Singapore),t2.xlarge,0.2336
aws,Asia Pacific (Singapore),t2.2xlarge,0.4672
aws,Asia Pacific (Singapore),m5.large,0.12
aws,Asia Pacific (Singapore),m5.xlarge,0.24
aws,Asia Pacific (Singapore),m5.2xlarge,0.48
aws,Asia Pacific (Singapore),m5.4xlarge,0.96
aws,Asia Pacific (Singapore),m5.8xlarge,1.92
aws,Asia Pacific (Singapore),m5.12xlarge,2.88
aws,Asia Pacific (Singapore),m5.16xlarge,3.84
aws,Asia Pacific (Singapore),m5.24xlarge,5.76
aws,Asia Pacific (Singapore),m5.metal,5.76
aws,Asia Pacific (Singapore),m5a.large,0.108
aws,Asia Pacific (Singapore),m5a.xlarge,0.216
aws,Asia Pacific (Singapore),m5a.2xlarge,0.432
aws,Asia Pacific (Singapore),m5a.4xlarge,0.864
aws,Asia Pacific (Singapore),m5a.8xlarge,1.728
aws,Asia Pacific (Singapore),m5a.12xlarge,2.592
aws,Asia Pacific (Singapore),m5a.16xlarge,3.456
aws,Asia Pacific (Singapore),m5a.24xlarge,5.184
aws,Asia Pacific (Singapore),m5ad.large,0.129
aws,Asia Pacific (Singapore),m5ad.xlarge,0.258
aws,Asia Pacific (Singapore),m5ad.2xlarge,0.516
aws,Asia Pacific (Singapore),m5ad.4xlarge,1.032
aws,Asia Pacific (Singapore),m5ad.8xlarge,2.064
aws,Asia Pacific (Singapore),m5ad.12xlarge,3.096
aws,Asia Pacific (Singapore),m5ad.16xlarge,4.128
aws,Asia Pacific (Singapore),m5ad.24xlarge,6.192
aws,Asia Pacific (Singapore),m5d.large,0.141
aws,Asia Pacific (Singapore),m5d.xlarge,0.282
aws,Asia Pacific (Singapore),m5d.2xlarge,0.564
aws,Asia Pacific (Singapore),m5d.4xlarge,1.128
aws,Asia Pacific (Singapore),m5d.8xlarge,2.256
aws,Asia Pacific (Singapore),m5d.12xlarge,3.384
aws,Asia Pacific (Singapore),m5d.16xlarge,4.512
aws,Asia Pacific (Singapore),m5d.24xlarge,6.768
aws,Asia Pacific (Singapore),m5d.metal,6.768
aws,Asia Pacific (Singapore),m5dn.large,0.167
aws,Asia Pacific (Singapore),m5dn.xlarge,0.334
aws,Asia Pacific (Singapore),m5dn.2xlarge,0.668
aws,Asia Pacific (Singapore),m5dn.4xlarge,1.336
aws,Asia Pacific (Singapore),m5dn.8xlarge,2.672
aws,Asia Pacific (Singapore),m5dn.12xlarge,4.008
aws,Asia Pacific (Singapore),m5dn.16xlarge,5.344
aws,Asia Pacific (Singapore),m5dn.24xlarge,8.016
aws,Asia Pacific (Singapore),m5n.large,0.146
aws,Asia Pacific (Singapore),m5n.xlarge,0.292
aws,Asia Pacific (Singapore),m5n.2xlarge,0.584
aws,Asia Pacific (Singapore),m5n.4xlarge,1.168
aws,Asia Pacific (Singapore),m5n.8xlarge,2.336
aws,Asia Pacific (Singapore),m5n.12xlarge,3.504
aws,Asia Pacific (Singapore),m5n.16xlarge,4.672
aws,Asia Pacific (Singapore),m5n.24xlarge,7.008
aws,Asia Pacific (Singapore),m4.large,0.125
aws,Asia Pacific (Singapore),m4.xlarge,0.25
aws,Asia Pacific (Singapore),m4.2xlarge,0.5
aws,Asia Pacific (Singapore),m4.4xlarge,1.0
aws,Asia Pacific (Singapore),m4.10xlarge,2.5
aws,Asia Pacific (Singapore),m4.16xlarge,4.0
aws,Asia Pacific (Singapore),c5.large,0.098
aws,Asia Pacific (Singapore),c5.xlarge,0.196
aws,Asia Pacific (Singapore),c5.2xlarge,0.392
aws,Asia Pacific (Singapore),c5.4xlarge,0.784
aws,Asia Pacific (Singapore),c5.9xlarge,1.764
aws,Asia Pacific (Singapore),c5.12xlarge,2.352
aws,Asia Pacific (Singapore),c5.18xlarge,3.528
aws,Asia Pacific (Singapore),c5.24xlarge,4.704
aws,Asia Pacific (Singapore),c5.metal,4.704
aws,Asia Pacific (Singapore),c5a.large,0.088
aws,Asia Pacific (Singapore),c5a.xlarge,0.176
aws,Asia Pacific (Singapore),c5a.2xlarge,0.352
aws,Asia Pacific (Singapore),c5a.4xlarge,0.704
aws,Asia Pacific (Singapore),c5a.8xlarge,1.408
aws,Asia Pacific (Singapore),c5a.12xlarge,2.112
aws,Asia Pacific (Singapore),c5a.16xlarge,2.816
aws,Asia Pacific (Singapore),c5a.24xlarge,4.224
aws,Asia Pacific (Singapore),c5d.large,0.112
aws,Asia Pacific (Singapore),c5d.xlarge,0.224
aws,Asia Pacific (Singapore),c5d.2xlarge,0.448
aws,Asia Pacific (Singapore),c5d.4xlarge,0.896
aws,Asia Pacific (Singapore),c5d.9xlarge,2.016
aws,Asia Pacific (Singapore),c5d.12xlarge,2.688
aws,Asia Pacific (Singapore),c5d.18xlarge,4.032
aws,Asia Pacific (Singapore),c5d.24xlarge,5.376
aws,Asia Pacific (Singapore),c5d.metal,5.376
aws,Asia Pacific (Singapore),c5n.large,0.124
